customer_id,last_order_date,total_orders,total_revenue,recency_days,R_Score,F_Score,M_Score,RFM_Score,Segment
7614,2024-12-09 02:15:00,8,155907.97,22,5,3,3,11,Loyal Customers
6573,2024-05-11 01:17:00,8,155899.87,234,2,3,3,8,At Risk
4624,2024-11-23 19:40:00,8,155864.03999999998,38,4,3,3,10,Loyal Customers
1998,2023-11-07 23:52:00,5,155856.65,419,1,1,3,5,Hibernating
7600,2024-08-20 06:29:00,7,155828.08,133,2,2,3,7,At Risk
416,2024-12-23 07:40:00,5,155811.35,8,5,1,3,9,At Risk
3503,2024-04-17 15:05:00,7,155795.0,258,1,2,3,6,Hibernating
3405,2024-06-28 15:10:00,10,155784.54,186,2,4,3,9,At Risk
3552,2024-11-15 06:35:00,5,155765.64,46,4,1,3,8,At Risk
1924,2024-12-04 20:09:00,11,155763.82,27,5,5,3,13,Champions
3569,2024-11-20 08:23:00,9,155708.33000000002,41,4,4,3,11,Loyal Customers
3276,2024-06-24 18:24:00,7,155631.27,190,2,2,3,7,At Risk
5413,2024-06-25 12:56:00,7,155628.7,189,2,2,3,7,At Risk
429,2024-11-05 13:08:00,7,155609.86000000002,56,4,2,3,9,At Risk
4271,2024-12-21 14:15:00,7,155570.52,10,5,2,3,10,Loyal Customers
2362,2024-02-22 07:25:00,9,155556.32,313,1,4,3,8,At Risk
6515,2024-12-31 15:29:00,11,155536.23,0,5,5,3,13,Champions
1915,2024-11-22 18:50:00,9,155529.42,39,4,4,3,11,Loyal Customers
2757,2024-10-13 05:31:00,7,155508.57,79,3,2,3,8,At Risk
1529,2024-11-18 07:50:00,10,155500.55,43,4,4,3,11,Loyal Customers
1543,2024-09-26 04:16:00,6,155484.31,96,3,2,3,8,At Risk
2850,2024-12-01 18:38:00,9,155405.91,30,5,4,3,12,Loyal Customers
90,2024-05-06 21:10:00,6,155257.04,239,1,2,3,6,Hibernating
2055,2024-08-25 23:01:00,9,155251.14,128,3,4,3,10,Potential Loyalists
4781,2024-04-22 12:42:00,6,155198.79,253,1,2,3,6,Hibernating
570,2024-08-28 22:08:00,9,155190.59999999998,125,3,4,3,10,Potential Loyalists
5535,2024-11-08 15:17:00,7,155167.74,53,4,2,3,9,At Risk
177,2024-11-27 23:29:00,6,155163.62,34,4,2,3,9,At Risk
5743,2024-10-06 09:11:00,10,155156.36,86,3,4,3,10,Potential Loyalists
1619,2024-10-22 07:11:00,5,155093.82,70,4,1,3,8,At Risk
3687,2024-10-07 16:36:00,13,155044.45,85,3,5,3,11,Potential Loyalists
427,2024-06-13 23:50:00,10,155008.89,200,2,4,3,9,At Risk
1538,2024-11-28 10:16:00,8,154989.61000000002,33,4,3,3,10,Loyal Customers
7454,2024-12-10 01:50:00,8,154985.63999999998,21,5,3,3,11,Loyal Customers
595,2024-01-07 22:01:00,4,154985.15,359,1,1,3,5,Hibernating
4667,2024-11-27 22:45:00,7,154966.85,34,4,2,3,9,At Risk
4903,2023-10-14 06:53:00,6,154955.69,444,1,2,3,6,Hibernating
3725,2024-09-24 02:56:00,10,154920.59,98,3,4,3,10,Potential Loyalists
5464,2024-11-30 17:58:00,8,154912.31,31,5,3,3,11,Loyal Customers
5448,2023-10-31 04:09:00,9,154846.44999999998,427,1,4,3,8,At Risk
5153,2024-07-13 11:47:00,5,154800.92,171,2,1,3,6,Hibernating
3414,2024-11-07 23:41:00,6,154797.11,53,4,2,3,9,At Risk
1741,2024-11-12 21:31:00,5,154735.69999999998,49,4,1,3,8,At Risk
7297,2024-04-16 16:20:00,7,154627.84,259,1,2,3,6,Hibernating
1179,2024-12-27 18:49:00,7,154605.24,4,5,2,3,10,Loyal Customers
7803,2024-10-04 13:42:00,8,154596.05,88,3,3,3,9,At Risk
3322,2024-09-17 04:28:00,6,154488.79,105,3,2,3,8,At Risk
207,2024-09-07 04:11:00,8,154467.78,115,3,3,3,9,At Risk
5632,2024-12-11 00:47:00,7,154404.09,20,5,2,3,10,Loyal Customers
2517,2023-12-16 20:19:00,7,154395.79,381,1,2,3,6,Hibernating
5514,2024-09-26 03:12:00,4,154389.7,96,3,1,3,7,At Risk
5791,2024-08-07 14:27:00,7,154384.19,146,2,2,3,7,At Risk
5284,2024-12-21 10:20:00,7,154335.43,10,5,2,3,10,Loyal Customers
5753,2024-12-17 01:57:00,11,154275.43,14,5,5,3,13,Champions
4748,2024-01-14 17:09:00,7,154242.2,352,1,2,3,6,Hibernating
3926,2024-12-23 23:39:00,9,154214.44,7,5,4,3,12,Loyal Customers
4811,2024-03-02 07:06:00,5,154210.22999999998,304,1,1,3,5,Hibernating
3629,2024-06-14 08:50:00,10,154175.86000000002,200,2,4,3,9,At Risk
1736,2023-10-01 00:56:00,6,154120.5,457,1,2,3,6,Hibernating
7144,2024-06-08 02:47:00,3,154099.86000000002,206,2,1,3,6,Hibernating
1976,2024-11-13 06:51:00,10,154070.64,48,4,4,3,11,Loyal Customers
7707,2024-09-18 11:02:00,10,154000.7,104,3,4,3,10,Potential Loyalists
3020,2024-10-10 13:59:00,9,153993.07,82,3,4,3,10,Potential Loyalists
4784,2024-10-12 17:18:00,11,153879.76,80,3,5,3,11,Potential Loyalists
4821,2024-06-07 01:25:00,12,153852.55,207,2,5,3,10,Potential Loyalists
4377,2024-11-11 11:48:00,13,153846.54,50,4,5,3,12,Loyal Customers
1726,2024-09-25 18:26:00,7,153831.8,97,3,2,3,8,At Risk
7550,2024-12-22 06:41:00,10,153805.2,9,5,4,3,12,Loyal Customers
5330,2024-10-27 23:25:00,10,153788.29,65,4,4,3,11,Loyal Customers
7393,2024-12-13 17:06:00,6,153779.75,18,5,2,3,10,Loyal Customers
2411,2024-12-23 12:02:00,6,153747.82,8,5,2,3,10,Loyal Customers
4840,2024-11-01 09:28:00,7,153742.68,60,4,2,3,9,At Risk
7332,2024-06-15 03:18:00,7,153738.93,199,2,2,3,7,At Risk
2932,2024-04-23 23:30:00,6,153724.34,252,1,2,3,6,Hibernating
6994,2024-08-20 06:28:00,12,153661.89,133,2,5,3,10,Potential Loyalists
5,2024-12-06 14:14:00,7,153653.67,25,5,2,3,10,Loyal Customers
5825,2024-10-09 17:08:00,5,153648.22,83,3,1,3,7,At Risk
3883,2024-07-02 19:32:00,7,153572.04,182,2,2,3,7,At Risk
7482,2024-10-27 08:09:00,8,153562.56,65,4,3,3,10,Loyal Customers
3859,2024-05-13 20:39:00,7,153512.46000000002,232,2,2,3,7,At Risk
7622,2024-11-10 08:53:00,6,153510.19,51,4,2,3,9,At Risk
2243,2024-10-05 17:58:00,8,153475.14,87,3,3,3,9,At Risk
4221,2024-12-24 12:03:00,8,153468.67,7,5,3,3,11,Loyal Customers
1391,2024-07-24 13:35:00,9,153468.64,160,2,4,3,9,At Risk
695,2024-12-21 22:42:00,7,153464.48,10,5,2,3,10,Loyal Customers
2310,2024-01-06 23:54:00,8,153431.88,359,1,3,3,7,At Risk
3390,2024-11-14 15:38:00,7,153427.12,47,4,2,3,9,At Risk
4398,2024-10-24 05:44:00,10,153404.9,68,4,4,3,11,Loyal Customers
5234,2024-02-08 03:37:00,8,153354.63,327,1,3,3,7,At Risk
1155,2022-08-10 18:29:00,4,153346.89,874,1,1,3,5,Hibernating
7869,2023-09-28 20:56:00,3,153345.2,460,1,1,3,5,Hibernating
1891,2024-06-20 14:29:00,6,153343.07,194,2,2,3,7,At Risk
6887,2024-06-17 11:45:00,3,153339.45,197,2,1,3,6,Hibernating
7307,2024-05-09 19:58:00,7,153336.44999999998,236,1,2,3,6,Hibernating
3521,2024-10-02 03:47:00,8,153282.22999999998,90,3,3,3,9,At Risk
961,2024-10-21 11:16:00,12,153280.57,71,4,5,3,12,Loyal Customers
5826,2024-04-12 12:32:00,9,153264.54,263,1,4,3,8,At Risk
4178,2024-02-20 03:47:00,6,153228.17,315,1,2,3,6,Hibernating
3506,2024-11-27 09:43:00,9,153188.25,34,4,4,3,11,Loyal Customers
1963,2024-10-14 15:12:00,7,153162.24,78,3,2,3,8,At Risk
3690,2024-12-18 16:57:00,8,153150.52000000002,13,5,3,3,11,Loyal Customers
4957,2024-11-13 07:01:00,8,153150.29,48,4,3,3,10,Loyal Customers
1675,2024-09-14 14:33:00,4,153120.41,108,3,1,3,7,At Risk
3454,2024-12-02 16:17:00,10,153095.94,29,5,4,3,12,Loyal Customers
6354,2024-06-17 03:37:00,5,153082.01,197,2,1,3,6,Hibernating
4599,2024-08-15 07:37:00,6,153078.08,138,2,2,3,7,At Risk
3261,2024-12-30 10:15:00,9,153040.97,1,5,4,3,12,Loyal Customers
4894,2024-05-14 16:22:00,8,153021.79,231,2,3,3,8,At Risk
6818,2024-10-22 12:26:00,5,153021.47,70,4,1,3,8,At Risk
6283,2024-11-08 02:41:00,9,153015.49,53,4,4,3,11,Loyal Customers
7226,2024-10-14 01:55:00,6,153009.49,78,3,2,3,8,At Risk
585,2024-12-06 01:57:00,9,153001.18,25,5,4,3,12,Loyal Customers
2012,2024-10-31 14:40:00,9,152992.38,61,4,4,3,11,Loyal Customers
3542,2024-10-13 19:54:00,10,152971.74,79,3,4,3,10,Potential Loyalists
352,2024-09-29 03:38:00,7,152944.62,93,3,2,3,8,At Risk
6437,2024-09-30 22:33:00,5,152944.57,92,3,1,3,7,At Risk
946,2024-08-28 11:38:00,5,152907.09,125,3,1,3,7,At Risk
4804,2024-09-13 01:23:00,7,152900.4,109,3,2,3,8,At Risk
2391,2024-10-06 06:59:00,7,152900.15,86,3,2,3,8,At Risk
841,2024-05-10 04:19:00,5,152884.61,235,2,1,3,6,Hibernating
344,2024-10-23 17:04:00,8,152838.46,69,4,3,3,10,Loyal Customers
7535,2024-12-22 01:19:00,9,152811.03,9,5,4,3,12,Loyal Customers
7262,2024-10-26 17:37:00,9,152751.81,66,4,4,3,11,Loyal Customers
4947,2024-08-09 18:19:00,9,152739.79,144,2,4,3,9,At Risk
5599,2024-09-10 22:30:00,8,152722.03,112,3,3,3,9,At Risk
699,2024-12-18 16:14:00,10,152715.11,13,5,4,3,12,Loyal Customers
6680,2024-04-04 03:57:00,6,152674.33000000002,271,1,2,3,6,Hibernating
7814,2024-09-26 13:56:00,4,152662.81,96,3,1,3,7,At Risk
608,2024-12-16 12:10:00,8,152647.5,15,5,3,3,11,Loyal Customers
2768,2024-10-14 08:50:00,8,152593.31,78,3,3,3,9,At Risk
7505,2024-12-07 18:28:00,6,152591.01,24,5,2,3,10,Loyal Customers
351,2024-06-17 05:40:00,7,152519.68,197,2,2,3,7,At Risk
3262,2024-12-13 05:39:00,10,152512.45,18,5,4,3,12,Loyal Customers
5649,2024-06-16 23:09:00,10,152507.74,198,2,4,3,9,At Risk
5639,2024-02-03 08:02:00,6,152417.03,332,1,2,3,6,Hibernating
6368,2024-03-31 14:32:00,8,152409.91,275,1,3,3,7,At Risk
4303,2024-11-21 21:01:00,5,152405.87,40,4,1,3,8,At Risk
4499,2024-10-06 03:35:00,8,152369.64,86,3,3,3,9,At Risk
1503,2024-08-07 23:20:00,8,152356.43,146,2,3,3,8,At Risk
5431,2024-12-25 02:57:00,5,152308.41,6,5,1,3,9,At Risk
6061,2024-12-30 09:01:00,8,152273.54,1,5,3,3,11,Loyal Customers
6851,2024-12-21 16:26:00,8,152196.29,10,5,3,3,11,Loyal Customers
6693,2024-09-23 09:49:00,7,152178.57,99,3,2,3,8,At Risk
426,2024-06-28 04:01:00,8,152144.68,186,2,3,3,8,At Risk
7424,2023-10-07 06:55:00,6,152071.35,451,1,2,3,6,Hibernating
7431,2024-08-08 20:13:00,5,152020.79,145,2,1,3,6,Hibernating
6,2024-03-19 22:06:00,6,151991.67,287,1,2,3,6,Hibernating
7548,2024-11-20 08:43:00,4,151910.85,41,4,1,3,8,At Risk
6503,2024-01-14 17:36:00,7,151885.05,352,1,2,3,6,Hibernating
1499,2024-11-23 03:18:00,7,151877.5,38,4,2,3,9,At Risk
2426,2024-09-03 11:22:00,9,151871.53,119,3,4,3,10,Potential Loyalists
5952,2024-05-15 16:07:00,8,151869.94,230,2,3,3,8,At Risk
5751,2024-12-14 18:32:00,10,151861.6,17,5,4,3,12,Loyal Customers
4967,2024-11-21 04:20:00,7,151820.49,40,4,2,3,9,At Risk
23,2024-10-22 16:07:00,8,151793.79,70,4,3,3,10,Loyal Customers
6898,2024-07-12 19:03:00,4,151712.65,172,2,1,3,6,Hibernating
3349,2023-11-30 17:16:00,5,151656.52,397,1,1,3,5,Hibernating
4539,2024-07-02 22:06:00,4,151642.13,182,2,1,3,6,Hibernating
1018,2024-10-31 05:40:00,8,151627.39,61,4,3,3,10,Loyal Customers
6049,2024-08-22 06:54:00,7,151613.47,131,3,2,3,8,At Risk
7161,2024-08-22 11:20:00,7,151592.33000000002,131,3,2,3,8,At Risk
4230,2024-10-24 09:30:00,7,151572.21,68,4,2,3,9,At Risk
4733,2023-12-08 01:41:00,5,151564.53,389,1,1,3,5,Hibernating
3648,2024-11-26 05:53:00,5,151563.94999999998,35,4,1,3,8,At Risk
6266,2024-11-15 05:41:00,9,151532.89,46,4,4,3,11,Loyal Customers
1547,2024-11-05 18:28:00,7,151424.51,56,4,2,3,9,At Risk
4417,2024-07-05 03:43:00,7,151416.33,179,2,2,3,7,At Risk
5761,2023-12-27 19:20:00,8,151388.69,370,1,3,3,7,At Risk
3761,2024-12-28 05:21:00,5,151381.52,3,5,1,3,9,At Risk
4054,2024-09-09 04:08:00,7,151241.22,113,3,2,3,8,At Risk
627,2024-02-03 01:03:00,9,151230.06,332,1,4,3,8,At Risk
6245,2024-08-18 10:00:00,7,151223.1,135,2,2,3,7,At Risk
6866,2024-06-11 23:02:00,6,151210.36000000002,203,2,2,3,7,At Risk
5764,2024-09-03 15:50:00,7,151152.25,119,3,2,3,8,At Risk
2139,2024-10-13 09:47:00,10,151130.49000000002,79,3,4,3,10,Potential Loyalists
401,2024-11-05 15:37:00,8,151087.39,56,4,3,3,10,Loyal Customers
2295,2024-11-02 17:43:00,6,151073.41,59,4,2,3,9,At Risk
5074,2024-12-23 16:15:00,8,151057.06,8,5,3,3,11,Loyal Customers
628,2024-11-04 14:55:00,9,151039.66999999998,57,4,4,3,11,Loyal Customers
6616,2024-09-12 10:31:00,10,151006.64,110,3,4,3,10,Potential Loyalists
1822,2024-06-28 12:36:00,9,150958.38,186,2,4,3,9,At Risk
7460,2024-12-28 20:17:00,6,150944.68,3,5,2,3,10,Loyal Customers
2596,2024-10-25 07:03:00,8,150941.84,67,4,3,3,10,Loyal Customers
4688,2024-08-20 15:35:00,8,150918.55,133,2,3,3,8,At Risk
6351,2024-05-17 06:18:00,6,150874.1,228,2,2,3,7,At Risk
6109,2024-09-16 17:31:00,7,150837.1,106,3,2,3,8,At Risk
443,2024-08-17 08:29:00,5,150837.03,136,2,1,3,6,Hibernating
5112,2024-11-09 14:11:00,11,150791.32,52,4,5,3,12,Loyal Customers
7525,2024-12-24 04:11:00,9,150774.09,7,5,4,3,12,Loyal Customers
2318,2024-10-18 15:15:00,10,150740.85,74,4,4,3,11,Loyal Customers
4582,2024-12-05 16:13:00,7,150732.24000000002,26,5,2,3,10,Loyal Customers
1684,2023-12-03 06:37:00,9,150708.75,394,1,4,3,8,At Risk
3442,2023-03-11 17:13:00,3,150684.06,661,1,1,3,5,Hibernating
7965,2024-12-23 22:58:00,9,150670.44,8,5,4,3,12,Loyal Customers
1493,2024-08-10 23:58:00,6,150662.94999999998,142,2,2,3,7,At Risk
6016,2024-09-08 12:55:00,6,150601.42,114,3,2,3,8,At Risk
4637,2024-09-11 09:53:00,8,150549.52,111,3,3,3,9,At Risk
6779,2024-10-27 05:14:00,7,150498.98,65,4,2,3,9,At Risk
2478,2024-10-29 04:35:00,9,150497.41,63,4,4,3,11,Loyal Customers
1053,2024-11-20 08:06:00,13,150458.90000000002,41,4,5,3,12,Loyal Customers
727,2024-10-28 18:14:00,8,150403.8,64,4,3,3,10,Loyal Customers
27,2024-12-14 10:50:00,10,150361.14,17,5,4,3,12,Loyal Customers
6822,2024-11-02 10:10:00,11,150334.55000000002,59,4,5,3,12,Loyal Customers
7668,2024-01-07 15:35:00,6,150311.12,359,1,2,3,6,Hibernating
1880,2024-08-11 21:01:00,9,150150.97,142,2,4,3,9,At Risk
1355,2024-12-05 11:36:00,10,150149.25,26,5,4,3,12,Loyal Customers
175,2024-10-31 19:49:00,8,150131.86000000002,61,4,3,3,10,Loyal Customers
2146,2024-12-27 07:23:00,12,150096.21,4,5,5,3,13,Champions
3688,2024-11-23 22:37:00,6,150088.97,38,4,2,3,9,At Risk
5014,2024-09-23 13:29:00,11,150064.17,99,3,5,3,11,Potential Loyalists
2405,2024-10-16 15:32:00,7,150057.13,76,3,2,3,8,At Risk
3288,2024-01-22 07:26:00,7,150052.37,344,1,2,3,6,Hibernating
3419,2024-09-28 04:09:00,8,150002.72,94,3,3,3,9,At Risk
123,2024-12-15 12:10:00,6,150002.45,16,5,2,3,10,Loyal Customers
926,2024-06-13 23:01:00,8,149997.6,201,2,3,3,8,At Risk
1460,2024-12-11 06:55:00,9,149921.27000000002,20,5,4,3,12,Loyal Customers
6002,2024-09-11 17:00:00,8,149912.5,111,3,3,3,9,At Risk
4389,2024-07-03 09:25:00,8,149898.38,181,2,3,3,8,At Risk
7880,2024-04-19 20:58:00,8,149881.11000000002,256,1,3,3,7,At Risk
602,2024-08-31 13:12:00,8,149842.22,122,3,3,3,9,At Risk
6702,2024-02-25 01:17:00,4,149789.77,310,1,1,3,5,Hibernating
513,2024-05-31 06:23:00,4,149780.09,214,2,1,3,6,Hibernating
4559,2024-07-21 13:42:00,7,149766.71,163,2,2,3,7,At Risk
5419,2024-08-22 03:39:00,9,149725.05,131,3,4,3,10,Potential Loyalists
3986,2024-10-06 17:02:00,8,149655.03,86,3,3,3,9,At Risk
5545,2024-12-26 22:07:00,7,149593.16,5,5,2,3,10,Loyal Customers
5286,2024-09-25 12:37:00,9,149576.91999999998,97,3,4,3,10,Potential Loyalists
879,2024-12-08 09:24:00,6,149575.54,23,5,2,3,10,Loyal Customers
3887,2024-08-04 06:29:00,7,149575.46,149,2,2,3,7,At Risk
451,2024-04-14 19:39:00,8,149543.9,261,1,3,3,7,At Risk
4234,2024-10-07 06:57:00,9,149537.86,85,3,4,3,10,Potential Loyalists
5194,2024-09-07 20:39:00,8,149495.49,115,3,3,3,9,At Risk
2382,2024-09-20 23:05:00,9,149493.71000000002,102,3,4,3,10,Potential Loyalists
2893,2024-11-24 23:44:00,6,149465.77000000002,36,4,2,3,9,At Risk
1834,2024-11-25 13:16:00,7,149434.58000000002,36,4,2,3,9,At Risk
5292,2024-09-06 20:00:00,10,149354.63,116,3,4,3,10,Potential Loyalists
2564,2024-09-27 08:34:00,9,149322.74000000002,95,3,4,3,10,Potential Loyalists
1508,2024-09-26 01:15:00,8,149306.24000000002,96,3,3,3,9,At Risk
6371,2024-11-12 03:27:00,4,149287.9,49,4,1,3,8,At Risk
6713,2024-12-31 11:44:00,10,149233.06,0,5,4,3,12,Loyal Customers
2939,2024-08-02 07:29:00,7,149176.17,151,2,2,3,7,At Risk
2642,2024-02-07 17:18:00,6,149168.15,328,1,2,3,6,Hibernating
5868,2024-05-24 11:48:00,5,149165.86,221,2,1,3,6,Hibernating
263,2024-10-03 03:11:00,9,149154.47,89,3,4,3,10,Potential Loyalists
7946,2024-03-29 21:44:00,7,149112.61000000002,277,1,2,3,6,Hibernating
2006,2024-12-31 10:04:00,6,149098.49,0,5,2,3,10,Loyal Customers
4044,2024-12-30 04:23:00,7,149065.47,1,5,2,3,10,Loyal Customers
5061,2024-03-06 19:18:00,4,149030.78,300,1,1,3,5,Hibernating
569,2024-08-30 08:52:00,7,149027.22,123,3,2,3,8,At Risk
3132,2024-10-01 16:46:00,5,149013.38999999998,91,3,1,3,7,At Risk
625,2024-11-05 07:28:00,8,148960.91,56,4,3,3,10,Loyal Customers
3535,2024-03-26 14:17:00,9,148938.94,280,1,4,3,8,At Risk
5172,2023-10-06 03:29:00,5,148923.78,452,1,1,3,5,Hibernating
3797,2024-09-09 03:03:00,4,148859.93,113,3,1,3,7,At Risk
3241,2024-12-04 15:55:00,7,148851.76,27,5,2,3,10,Loyal Customers
7836,2024-12-26 21:12:00,6,148850.58000000002,5,5,2,3,10,Loyal Customers
1372,2024-08-24 01:59:00,6,148839.34,129,3,2,3,8,At Risk
6261,2024-06-25 09:39:00,10,148760.3,189,2,4,3,9,At Risk
7660,2024-12-30 08:22:00,11,148752.34,1,5,5,3,13,Champions
5386,2023-11-17 17:07:00,8,148730.56,410,1,3,3,7,At Risk
206,2024-12-06 14:13:00,8,148695.79,25,5,3,3,11,Loyal Customers
3373,2024-11-12 11:35:00,8,148676.1,49,4,3,3,10,Loyal Customers
4254,2024-06-10 23:47:00,6,148638.61000000002,203,2,2,3,7,At Risk
1565,2024-06-02 06:20:00,12,148633.82,212,2,5,3,10,Potential Loyalists
4101,2024-03-29 09:49:00,5,148630.46000000002,277,1,1,3,5,Hibernating
6229,2024-09-11 10:55:00,8,148597.47,111,3,3,3,9,At Risk
189,2024-11-13 05:32:00,8,148513.06,48,4,3,3,10,Loyal Customers
7324,2024-03-18 20:30:00,6,148457.03,288,1,2,3,6,Hibernating
7766,2024-11-18 05:19:00,9,148432.66,43,4,4,3,11,Loyal Customers
1624,2024-12-02 05:31:00,7,148417.73,29,5,2,3,10,Loyal Customers
4273,2024-12-10 16:45:00,6,148395.49,21,5,2,3,10,Loyal Customers
2926,2024-11-03 07:33:00,7,148390.41,58,4,2,3,9,At Risk
1739,2023-12-03 17:23:00,6,148259.56,394,1,2,3,6,Hibernating
707,2024-09-16 06:58:00,7,148249.01,106,3,2,3,8,At Risk
6636,2024-12-27 23:02:00,4,148202.93,4,5,1,3,9,At Risk
392,2023-12-09 07:32:00,6,148156.26,388,1,2,3,6,Hibernating
5756,2024-05-24 14:10:00,7,148156.13,221,2,2,3,7,At Risk
4083,2024-12-13 08:55:00,9,148151.26,18,5,4,3,12,Loyal Customers
496,2024-08-16 19:11:00,6,148132.28,137,2,2,3,7,At Risk
671,2024-10-07 20:58:00,7,148115.49,85,3,2,3,8,At Risk
7652,2024-08-24 08:24:00,6,148114.46,129,3,2,3,8,At Risk
3893,2024-06-12 05:25:00,8,148066.66,202,2,3,3,8,At Risk
2856,2024-06-06 22:12:00,5,148063.21,208,2,1,3,6,Hibernating
6796,2024-10-23 08:13:00,8,148061.56,69,4,3,3,10,Loyal Customers
6824,2024-04-11 08:13:00,6,148056.03,264,1,2,3,6,Hibernating
4907,2024-12-11 13:58:00,6,148049.25,20,5,2,3,10,Loyal Customers
7706,2024-09-12 15:42:00,5,148030.81,110,3,1,3,7,At Risk
6145,2024-04-08 09:45:00,8,148030.63,267,1,3,3,7,At Risk
4374,2024-06-06 06:36:00,7,147945.75,208,2,2,3,7,At Risk
110,2024-10-26 10:17:00,5,147942.6,66,4,1,3,8,At Risk
5746,2024-07-31 12:45:00,6,147920.75,153,2,2,3,7,At Risk
1031,2024-09-26 07:20:00,4,147852.6,96,3,1,3,7,At Risk
7974,2024-11-26 18:36:00,10,147806.34,35,4,4,3,11,Loyal Customers
5126,2024-10-28 05:03:00,10,147769.96,64,4,4,3,11,Loyal Customers
3016,2024-07-16 05:45:00,8,147740.84,168,2,3,3,8,At Risk
2536,2024-12-07 02:32:00,8,147647.92,24,5,3,3,11,Loyal Customers
4182,2024-05-01 19:13:00,9,147640.74,244,1,4,3,8,At Risk
1113,2024-07-17 22:56:00,6,147640.09,167,2,2,3,7,At Risk
5685,2024-12-24 22:42:00,8,147602.6,7,5,3,3,11,Loyal Customers
2532,2024-09-18 01:28:00,6,147464.02,104,3,2,3,8,At Risk
7769,2024-07-17 18:38:00,11,147399.56,167,2,5,3,10,Potential Loyalists
6792,2024-05-08 13:56:00,6,147343.48,237,1,2,3,6,Hibernating
4708,2024-08-07 02:02:00,8,147332.29,146,2,3,3,8,At Risk
5481,2024-09-21 06:34:00,8,147323.39,101,3,3,3,9,At Risk
5969,2024-10-25 02:10:00,9,147322.6,67,4,4,3,11,Loyal Customers
5357,2023-07-04 08:25:00,5,147312.32,546,1,1,3,5,Hibernating
3745,2024-09-19 21:54:00,5,147308.29,103,3,1,3,7,At Risk
192,2024-07-05 02:06:00,6,147277.8,179,2,2,3,7,At Risk
5903,2024-10-12 08:12:00,13,147248.93,80,3,5,3,11,Potential Loyalists
6057,2024-10-23 13:59:00,7,147231.57,69,4,2,3,9,At Risk
6347,2024-09-20 14:22:00,6,147216.69,102,3,2,3,8,At Risk
6080,2024-12-25 18:46:00,6,147176.51,6,5,2,3,10,Loyal Customers
4979,2024-01-07 19:37:00,5,147167.01,359,1,1,3,5,Hibernating
1069,2024-12-28 10:38:00,9,147149.30000000002,3,5,4,3,12,Loyal Customers
734,2024-06-01 07:35:00,8,147043.52,213,2,3,3,8,At Risk
2130,2024-08-30 14:23:00,6,147025.62,123,3,2,3,8,At Risk
769,2024-12-09 17:15:00,6,147017.32,22,5,2,3,10,Loyal Customers
6431,2024-01-02 01:00:00,7,147012.67,364,1,2,3,6,Hibernating
5229,2024-11-12 01:38:00,6,146927.52,49,4,2,3,9,At Risk
7532,2024-12-23 05:03:00,10,146915.6,8,5,4,3,12,Loyal Customers
6207,2024-09-20 08:18:00,8,146900.46,102,3,3,3,9,At Risk
329,2024-11-28 22:52:00,8,146806.47,33,4,3,3,10,Loyal Customers
4529,2024-08-12 08:59:00,10,146804.05,141,2,4,3,9,At Risk
3807,2024-12-31 07:20:00,6,146793.35,0,5,2,3,10,Loyal Customers
234,2024-12-09 09:40:00,10,146755.88,22,5,4,3,12,Loyal Customers
690,2023-06-18 21:12:00,4,146697.3,562,1,1,3,5,Hibernating
4165,2024-12-09 05:32:00,6,146668.69,22,5,2,3,10,Loyal Customers
3221,2024-12-05 03:20:00,9,146616.76,26,5,4,3,12,Loyal Customers
2015,2024-03-08 00:26:00,7,146592.46,298,1,2,3,6,Hibernating
2415,2024-02-25 07:57:00,4,146587.35,310,1,1,3,5,Hibernating
290,2024-11-29 12:36:00,8,146572.73,32,4,3,3,10,Loyal Customers
1138,2024-08-08 05:08:00,8,146523.71,145,2,3,3,8,At Risk
2421,2024-07-17 08:40:00,9,146495.75999999998,167,2,4,3,9,At Risk
3754,2024-06-11 02:20:00,9,146481.54,203,2,4,3,9,At Risk
4463,2024-12-13 21:42:00,6,146478.64,18,5,2,3,10,Loyal Customers
3319,2024-01-22 00:16:00,9,146461.76,344,1,4,3,8,At Risk
7878,2024-10-01 02:27:00,10,146432.24,91,3,4,3,10,Potential Loyalists
2974,2024-08-28 03:34:00,8,146402.16999999998,125,3,3,3,9,At Risk
495,2024-05-27 03:24:00,7,146375.97,218,2,2,3,7,At Risk
1813,2024-08-12 01:24:00,10,146359.63,141,2,4,3,9,At Risk
6679,2024-02-26 17:32:00,9,146299.15,309,1,4,3,8,At Risk
2684,2024-11-10 23:06:00,6,146278.39,51,4,2,3,9,At Risk
2103,2024-10-09 11:44:00,8,146242.66999999998,83,3,3,3,9,At Risk
1043,2024-11-10 05:41:00,10,146230.12,51,4,4,3,11,Loyal Customers
5856,2024-08-25 08:11:00,5,146220.27,128,3,1,3,7,At Risk
7812,2024-12-30 15:56:00,7,146217.41999999998,1,5,2,3,10,Loyal Customers
7861,2024-05-04 11:00:00,9,146209.01,241,1,4,3,8,At Risk
3964,2024-09-17 03:43:00,9,146198.13,105,3,4,3,10,Potential Loyalists
6407,2024-12-12 22:50:00,5,146174.01,19,5,1,3,9,At Risk
4938,2024-10-05 15:32:00,8,146169.99,87,3,3,3,9,At Risk
6709,2024-12-26 16:31:00,10,146168.52,5,5,4,3,12,Loyal Customers
6244,2024-10-02 20:32:00,11,146168.26,90,3,5,3,11,Potential Loyalists
