product_id,product_code,product_name,category,sub_category,cost_price,selling_price
684,PROD00684,Furniture Tables 684,Furniture,Tables,14259.0,17915.77
685,PROD00685,Furniture Tables 685,Furniture,Tables,2804.0,3625.88
686,PROD00686,Clothing Jeans 686,Clothing,Jeans,551.0,631.68
687,PROD00687,Furniture Tables 687,Furniture,Tables,12220.0,15118.91
688,PROD00688,Furniture Storage 688,Furniture,Storage,17824.0,22089.64
689,PROD00689,Electronics Accessories 689,Electronics,Accessories,126606.0,155416.94
690,PROD00690,Clothing T-Shirts 690,Clothing,T-Shirts,671.0,744.16
691,PROD00691,Clothing Jackets 691,Clothing,Jackets,647.0,886.94
692,PROD00692,Furniture Storage 692,Furniture,Storage,9992.0,13053.52
693,PROD00693,Furniture Tables 693,Furniture,Tables,20345.0,25849.29
694,PROD00694,Home & Kitchen Cookware 694,Home & Kitchen,Cookware,6835.0,8625.9
695,PROD00695,Furniture Chairs 695,Furniture,Chairs,22987.0,31329.51
696,PROD00696,Home & Kitchen Cookware 696,Home & Kitchen,Cookware,6340.0,8531.38
697,PROD00697,Furniture Tables 697,Furniture,Tables,21405.0,27223.33
698,PROD00698,Electronics Laptops 698,Electronics,Laptops,61945.0,75036.33
699,PROD00699,Electronics Mobiles 699,Electronics,Mobiles,148742.0,174739.71
700,PROD00700,Clothing T-Shirts 700,Clothing,T-Shirts,2074.0,2375.94
701,PROD00701,Home & Kitchen Appliances 701,Home & Kitchen,Appliances,5535.0,6782.38
702,PROD00702,Home & Kitchen Appliances 702,Home & Kitchen,Appliances,3515.0,4691.83
703,PROD00703,Clothing Jeans 703,Clothing,Jeans,2075.0,2794.91
704,PROD00704,Clothing Jackets 704,Clothing,Jackets,2617.0,2967.42
705,PROD00705,Furniture Tables 705,Furniture,Tables,5862.0,7007.61
706,PROD00706,Electronics Laptops 706,Electronics,Laptops,105859.0,145807.5
707,PROD00707,Home & Kitchen Decor 707,Home & Kitchen,Decor,5185.0,5989.44
708,PROD00708,Home & Kitchen Decor 708,Home & Kitchen,Decor,1821.0,2357.59
709,PROD00709,Furniture Storage 709,Furniture,Storage,7467.0,9676.16
710,PROD00710,Furniture Chairs 710,Furniture,Chairs,12308.0,17684.06
711,PROD00711,Electronics Audio 711,Electronics,Audio,10512.0,13600.88
712,PROD00712,Furniture Tables 712,Furniture,Tables,20401.0,26565.68
713,PROD00713,Home & Kitchen Decor 713,Home & Kitchen,Decor,5909.0,7662.14
714,PROD00714,Home & Kitchen Decor 714,Home & Kitchen,Decor,1670.0,1892.22
715,PROD00715,Electronics Laptops 715,Electronics,Laptops,84569.0,94131.9
716,PROD00716,Furniture Storage 716,Furniture,Storage,11459.0,13375.9
717,PROD00717,Home & Kitchen Appliances 717,Home & Kitchen,Appliances,6382.0,8992.36
718,PROD00718,Home & Kitchen Appliances 718,Home & Kitchen,Appliances,4484.0,5135.46
719,PROD00719,Electronics Audio 719,Electronics,Audio,104170.0,137172.86
720,PROD00720,Electronics Accessories 720,Electronics,Accessories,65289.0,97666.49
721,PROD00721,Electronics Laptops 721,Electronics,Laptops,86042.0,124754.36
722,PROD00722,Electronics Accessories 722,Electronics,Accessories,76895.0,95306.03
723,PROD00723,Electronics Accessories 723,Electronics,Accessories,38772.0,54678.32
724,PROD00724,Furniture Chairs 724,Furniture,Chairs,21265.0,29253.27
725,PROD00725,Home & Kitchen Cookware 725,Home & Kitchen,Cookware,5347.0,6179.5
726,PROD00726,Furniture Chairs 726,Furniture,Chairs,3945.0,5239.08
727,PROD00727,Clothing Jackets 727,Clothing,Jackets,2406.0,2808.65
728,PROD00728,Clothing Jeans 728,Clothing,Jeans,2545.0,3071.66
729,PROD00729,Electronics Laptops 729,Electronics,Laptops,115897.0,170079.71
730,PROD00730,Clothing Jackets 730,Clothing,Jackets,719.0,992.63
731,PROD00731,Furniture Chairs 731,Furniture,Chairs,6792.0,9403.92
732,PROD00732,Furniture Storage 732,Furniture,Storage,14868.0,19265.71
733,PROD00733,Clothing Jackets 733,Clothing,Jackets,1896.0,2370.13
734,PROD00734,Electronics Mobiles 734,Electronics,Mobiles,113604.0,148394.7
735,PROD00735,Clothing Jackets 735,Clothing,Jackets,1711.0,2193.29
736,PROD00736,Home & Kitchen Decor 736,Home & Kitchen,Decor,5067.0,5578.71
737,PROD00737,Electronics Accessories 737,Electronics,Accessories,101905.0,146747.53
738,PROD00738,Home & Kitchen Cookware 738,Home & Kitchen,Cookware,3819.0,5460.94
739,PROD00739,Home & Kitchen Decor 739,Home & Kitchen,Decor,2944.0,4213.86
740,PROD00740,Clothing Jackets 740,Clothing,Jackets,2567.0,2957.79
741,PROD00741,Home & Kitchen Decor 741,Home & Kitchen,Decor,7624.0,10467.91
742,PROD00742,Electronics Mobiles 742,Electronics,Mobiles,34102.0,46053.79
743,PROD00743,Home & Kitchen Cookware 743,Home & Kitchen,Cookware,1317.0,1938.33
744,PROD00744,Furniture Tables 744,Furniture,Tables,16959.0,18659.49
745,PROD00745,Home & Kitchen Cookware 745,Home & Kitchen,Cookware,5940.0,8694.75
746,PROD00746,Clothing T-Shirts 746,Clothing,T-Shirts,1322.0,1503.56
747,PROD00747,Clothing Jeans 747,Clothing,Jeans,537.0,670.57
748,PROD00748,Furniture Chairs 748,Furniture,Chairs,14987.0,20236.07
749,PROD00749,Furniture Tables 749,Furniture,Tables,23478.0,26682.27
750,PROD00750,Electronics Mobiles 750,Electronics,Mobiles,63947.0,82537.84
751,PROD00751,Furniture Storage 751,Furniture,Storage,9411.0,12307.5
752,PROD00752,Home & Kitchen Cookware 752,Home & Kitchen,Cookware,366.0,504.44
753,PROD00753,Electronics Accessories 753,Electronics,Accessories,42648.0,55061.98
754,PROD00754,Furniture Tables 754,Furniture,Tables,4927.0,6859.89
755,PROD00755,Electronics Mobiles 755,Electronics,Mobiles,90143.0,112410.55
756,PROD00756,Clothing T-Shirts 756,Clothing,T-Shirts,1767.0,2490.38
757,PROD00757,Furniture Storage 757,Furniture,Storage,24188.0,27988.93
758,PROD00758,Electronics Laptops 758,Electronics,Laptops,123369.0,153036.17
759,PROD00759,Furniture Storage 759,Furniture,Storage,6960.0,10216.99
760,PROD00760,Home & Kitchen Cookware 760,Home & Kitchen,Cookware,1010.0,1473.22
761,PROD00761,Furniture Chairs 761,Furniture,Chairs,21319.0,29676.13
762,PROD00762,Clothing Jeans 762,Clothing,Jeans,1488.0,2107.65
763,PROD00763,Furniture Tables 763,Furniture,Tables,23122.0,26213.4
764,PROD00764,Clothing Jackets 764,Clothing,Jackets,309.0,444.7
765,PROD00765,Clothing T-Shirts 765,Clothing,T-Shirts,2320.0,3115.23
766,PROD00766,Furniture Storage 766,Furniture,Storage,14836.0,18073.46
767,PROD00767,Electronics Laptops 767,Electronics,Laptops,137731.0,172763.46
768,PROD00768,Furniture Tables 768,Furniture,Tables,22908.0,30641.1
769,PROD00769,Electronics Audio 769,Electronics,Audio,90961.0,104859.22
770,PROD00770,Home & Kitchen Decor 770,Home & Kitchen,Decor,4775.0,6556.92
771,PROD00771,Home & Kitchen Cookware 771,Home & Kitchen,Cookware,436.0,582.04
772,PROD00772,Electronics Audio 772,Electronics,Audio,64555.0,72038.91
773,PROD00773,Electronics Accessories 773,Electronics,Accessories,140804.0,171019.85
774,PROD00774,Home & Kitchen Decor 774,Home & Kitchen,Decor,6049.0,7627.25
775,PROD00775,Furniture Tables 775,Furniture,Tables,4739.0,5800.36
776,PROD00776,Furniture Chairs 776,Furniture,Chairs,19576.0,24092.19
777,PROD00777,Electronics Audio 777,Electronics,Audio,122684.0,170774.09
778,PROD00778,Furniture Chairs 778,Furniture,Chairs,10011.0,11357.33
779,PROD00779,Home & Kitchen Cookware 779,Home & Kitchen,Cookware,4014.0,5398.5
780,PROD00780,Electronics Audio 780,Electronics,Audio,54044.0,62030.47
781,PROD00781,Furniture Storage 781,Furniture,Storage,2371.0,2763.48
782,PROD00782,Clothing Jackets 782,Clothing,Jackets,2318.0,3275.79
783,PROD00783,Clothing T-Shirts 783,Clothing,T-Shirts,1723.0,1982.78
784,PROD00784,Clothing Jackets 784,Clothing,Jackets,683.0,962.05
785,PROD00785,Electronics Audio 785,Electronics,Audio,120544.0,145712.65
786,PROD00786,Electronics Audio 786,Electronics,Audio,28203.0,36620.44
787,PROD00787,Clothing T-Shirts 787,Clothing,T-Shirts,2246.0,3242.65
788,PROD00788,Furniture Tables 788,Furniture,Tables,7154.0,8599.44
789,PROD00789,Electronics Mobiles 789,Electronics,Mobiles,67874.0,94773.28
790,PROD00790,Electronics Mobiles 790,Electronics,Mobiles,11221.0,13440.74
791,PROD00791,Home & Kitchen Decor 791,Home & Kitchen,Decor,3437.0,5045.83
792,PROD00792,Furniture Chairs 792,Furniture,Chairs,20116.0,28589.79
793,PROD00793,Home & Kitchen Cookware 793,Home & Kitchen,Cookware,2936.0,3521.16
794,PROD00794,Clothing Jeans 794,Clothing,Jeans,519.0,689.55
795,PROD00795,Electronics Mobiles 795,Electronics,Mobiles,55014.0,65426.72
796,PROD00796,Electronics Accessories 796,Electronics,Accessories,26068.0,37819.36
797,PROD00797,Clothing Jeans 797,Clothing,Jeans,1540.0,1747.21
798,PROD00798,Home & Kitchen Cookware 798,Home & Kitchen,Cookware,3322.0,3920.85
799,PROD00799,Clothing Jackets 799,Clothing,Jackets,2750.0,3291.84
800,PROD00800,Clothing Jackets 800,Clothing,Jackets,2220.0,3328.03
801,PROD00801,Furniture Storage 801,Furniture,Storage,19909.0,27956.08
802,PROD00802,Furniture Chairs 802,Furniture,Chairs,2208.0,3252.29
803,PROD00803,Electronics Laptops 803,Electronics,Laptops,149962.0,185738.36
804,PROD00804,Electronics Audio 804,Electronics,Audio,8383.0,11766.14
805,PROD00805,Home & Kitchen Appliances 805,Home & Kitchen,Appliances,6257.0,7652.34
806,PROD00806,Furniture Storage 806,Furniture,Storage,9804.0,12430.75
807,PROD00807,Electronics Laptops 807,Electronics,Laptops,81354.0,92516.64
808,PROD00808,Furniture Storage 808,Furniture,Storage,15535.0,21443.56
809,PROD00809,Clothing Jeans 809,Clothing,Jeans,547.0,728.77
810,PROD00810,Furniture Storage 810,Furniture,Storage,14922.0,16860.85
811,PROD00811,Electronics Accessories 811,Electronics,Accessories,42264.0,50493.17
812,PROD00812,Clothing Jeans 812,Clothing,Jeans,1809.0,2496.95
813,PROD00813,Clothing Jeans 813,Clothing,Jeans,2054.0,2482.84
814,PROD00814,Electronics Laptops 814,Electronics,Laptops,43680.0,61675.06
815,PROD00815,Electronics Laptops 815,Electronics,Laptops,35697.0,41613.78
816,PROD00816,Home & Kitchen Decor 816,Home & Kitchen,Decor,3630.0,4168.31
817,PROD00817,Clothing T-Shirts 817,Clothing,T-Shirts,2051.0,2509.04
818,PROD00818,Clothing T-Shirts 818,Clothing,T-Shirts,570.0,662.94
819,PROD00819,Clothing Jackets 819,Clothing,Jackets,2671.0,2981.19
820,PROD00820,Clothing T-Shirts 820,Clothing,T-Shirts,573.0,793.3
821,PROD00821,Clothing Jeans 821,Clothing,Jeans,2303.0,2578.39
822,PROD00822,Clothing Jeans 822,Clothing,Jeans,912.0,1014.54
823,PROD00823,Home & Kitchen Decor 823,Home & Kitchen,Decor,4854.0,6791.87
824,PROD00824,Furniture Chairs 824,Furniture,Chairs,17140.0,19552.68
825,PROD00825,Furniture Chairs 825,Furniture,Chairs,2391.0,2689.08
826,PROD00826,Furniture Chairs 826,Furniture,Chairs,8492.0,12139.05
827,PROD00827,Clothing Jackets 827,Clothing,Jackets,2781.0,4102.06
828,PROD00828,Electronics Audio 828,Electronics,Audio,27657.0,30663.87
829,PROD00829,Electronics Laptops 829,Electronics,Laptops,124242.0,176885.75
830,PROD00830,Electronics Audio 830,Electronics,Audio,40119.0,44816.07
831,PROD00831,Home & Kitchen Cookware 831,Home & Kitchen,Cookware,1676.0,2463.14
832,PROD00832,Home & Kitchen Appliances 832,Home & Kitchen,Appliances,3535.0,4590.02
833,PROD00833,Home & Kitchen Appliances 833,Home & Kitchen,Appliances,3795.0,4436.82
834,PROD00834,Furniture Chairs 834,Furniture,Chairs,11010.0,13343.48
835,PROD00835,Furniture Chairs 835,Furniture,Chairs,22123.0,29814.52
836,PROD00836,Furniture Storage 836,Furniture,Storage,11670.0,15165.83
837,PROD00837,Home & Kitchen Cookware 837,Home & Kitchen,Cookware,1018.0,1233.72
838,PROD00838,Furniture Tables 838,Furniture,Tables,8535.0,11582.52
839,PROD00839,Furniture Storage 839,Furniture,Storage,19814.0,28095.03
840,PROD00840,Home & Kitchen Appliances 840,Home & Kitchen,Appliances,3241.0,4186.96
841,PROD00841,Home & Kitchen Decor 841,Home & Kitchen,Decor,7776.0,10313.0
842,PROD00842,Clothing Jeans 842,Clothing,Jeans,1307.0,1531.71
843,PROD00843,Clothing Jackets 843,Clothing,Jackets,1097.0,1219.56
844,PROD00844,Clothing T-Shirts 844,Clothing,T-Shirts,2132.0,2796.7
845,PROD00845,Furniture Chairs 845,Furniture,Chairs,5281.0,6332.67
846,PROD00846,Furniture Tables 846,Furniture,Tables,19487.0,27798.48
847,PROD00847,Electronics Laptops 847,Electronics,Laptops,109822.0,136390.34
848,PROD00848,Furniture Chairs 848,Furniture,Chairs,9751.0,13037.16
849,PROD00849,Clothing Jackets 849,Clothing,Jackets,315.0,435.14
850,PROD00850,Clothing Jackets 850,Clothing,Jackets,2508.0,2901.36
851,PROD00851,Furniture Tables 851,Furniture,Tables,19764.0,24183.65
852,PROD00852,Home & Kitchen Cookware 852,Home & Kitchen,Cookware,1039.0,1166.24
853,PROD00853,Furniture Chairs 853,Furniture,Chairs,19250.0,24855.52
854,PROD00854,Clothing Jackets 854,Clothing,Jackets,1025.0,1458.14
855,PROD00855,Clothing Jackets 855,Clothing,Jackets,926.0,1358.92
856,PROD00856,Clothing T-Shirts 856,Clothing,T-Shirts,289.0,334.98
857,PROD00857,Furniture Chairs 857,Furniture,Chairs,19245.0,27794.93
858,PROD00858,Electronics Audio 858,Electronics,Audio,111703.0,149057.23
859,PROD00859,Clothing Jeans 859,Clothing,Jeans,1521.0,1756.12
860,PROD00860,Furniture Storage 860,Furniture,Storage,16315.0,23114.06
861,PROD00861,Home & Kitchen Appliances 861,Home & Kitchen,Appliances,2899.0,3390.91
862,PROD00862,Clothing T-Shirts 862,Clothing,T-Shirts,2926.0,3907.91
863,PROD00863,Furniture Tables 863,Furniture,Tables,12053.0,16797.04
864,PROD00864,Clothing T-Shirts 864,Clothing,T-Shirts,927.0,1289.95
865,PROD00865,Home & Kitchen Appliances 865,Home & Kitchen,Appliances,565.0,662.65
866,PROD00866,Clothing Jackets 866,Clothing,Jackets,1104.0,1496.87
867,PROD00867,Electronics Accessories 867,Electronics,Accessories,44868.0,55298.35
868,PROD00868,Electronics Laptops 868,Electronics,Laptops,98914.0,147673.84
869,PROD00869,Furniture Storage 869,Furniture,Storage,4907.0,7010.46
870,PROD00870,Clothing Jeans 870,Clothing,Jeans,246.0,296.7
871,PROD00871,Furniture Storage 871,Furniture,Storage,4221.0,5234.85
872,PROD00872,Electronics Mobiles 872,Electronics,Mobiles,20621.0,25866.46
873,PROD00873,Home & Kitchen Cookware 873,Home & Kitchen,Cookware,7546.0,9550.28
874,PROD00874,Home & Kitchen Decor 874,Home & Kitchen,Decor,4773.0,5966.91
875,PROD00875,Home & Kitchen Appliances 875,Home & Kitchen,Appliances,5632.0,7903.37
876,PROD00876,Furniture Chairs 876,Furniture,Chairs,16787.0,18960.64
877,PROD00877,Electronics Audio 877,Electronics,Audio,13263.0,16280.16
878,PROD00878,Electronics Mobiles 878,Electronics,Mobiles,97602.0,114003.24
879,PROD00879,Home & Kitchen Cookware 879,Home & Kitchen,Cookware,6296.0,7114.49
880,PROD00880,Electronics Audio 880,Electronics,Audio,134546.0,185915.91
881,PROD00881,Home & Kitchen Appliances 881,Home & Kitchen,Appliances,1651.0,2217.17
882,PROD00882,Home & Kitchen Cookware 882,Home & Kitchen,Cookware,738.0,841.69
883,PROD00883,Furniture Chairs 883,Furniture,Chairs,15411.0,21249.9
884,PROD00884,Clothing Jackets 884,Clothing,Jackets,1353.0,1649.25
885,PROD00885,Electronics Mobiles 885,Electronics,Mobiles,110996.0,147481.26
886,PROD00886,Home & Kitchen Cookware 886,Home & Kitchen,Cookware,746.0,928.27
887,PROD00887,Home & Kitchen Cookware 887,Home & Kitchen,Cookware,2712.0,3876.96
888,PROD00888,Home & Kitchen Cookware 888,Home & Kitchen,Cookware,1094.0,1214.66
889,PROD00889,Furniture Storage 889,Furniture,Storage,11562.0,17236.9
890,PROD00890,Home & Kitchen Cookware 890,Home & Kitchen,Cookware,2826.0,3995.82
891,PROD00891,Home & Kitchen Decor 891,Home & Kitchen,Decor,7630.0,10410.49
892,PROD00892,Electronics Accessories 892,Electronics,Accessories,56465.0,70491.37
893,PROD00893,Home & Kitchen Decor 893,Home & Kitchen,Decor,1828.0,2336.75
894,PROD00894,Clothing Jeans 894,Clothing,Jeans,2104.0,2536.08
895,PROD00895,Clothing Jackets 895,Clothing,Jackets,452.0,524.52
896,PROD00896,Electronics Mobiles 896,Electronics,Mobiles,98122.0,139654.3
897,PROD00897,Home & Kitchen Appliances 897,Home & Kitchen,Appliances,2163.0,2858.28
898,PROD00898,Home & Kitchen Appliances 898,Home & Kitchen,Appliances,3729.0,5542.23
899,PROD00899,Home & Kitchen Appliances 899,Home & Kitchen,Appliances,7522.0,8983.2
900,PROD00900,Clothing T-Shirts 900,Clothing,T-Shirts,1817.0,2654.84
901,PROD00901,Electronics Laptops 901,Electronics,Laptops,39531.0,58494.1
902,PROD00902,Home & Kitchen Cookware 902,Home & Kitchen,Cookware,1669.0,2484.92
903,PROD00903,Furniture Chairs 903,Furniture,Chairs,3398.0,4313.25
904,PROD00904,Home & Kitchen Cookware 904,Home & Kitchen,Cookware,7038.0,9507.57
905,PROD00905,Clothing Jeans 905,Clothing,Jeans,474.0,537.9
906,PROD00906,Home & Kitchen Appliances 906,Home & Kitchen,Appliances,2971.0,4286.11
907,PROD00907,Home & Kitchen Cookware 907,Home & Kitchen,Cookware,6743.0,9306.45
908,PROD00908,Home & Kitchen Cookware 908,Home & Kitchen,Cookware,3695.0,4285.67
909,PROD00909,Electronics Mobiles 909,Electronics,Mobiles,34474.0,48756.52
910,PROD00910,Clothing Jeans 910,Clothing,Jeans,1281.0,1605.37
911,PROD00911,Home & Kitchen Appliances 911,Home & Kitchen,Appliances,5288.0,6817.39
912,PROD00912,Furniture Tables 912,Furniture,Tables,15204.0,17599.25
913,PROD00913,Home & Kitchen Cookware 913,Home & Kitchen,Cookware,3542.0,5156.55
914,PROD00914,Clothing Jackets 914,Clothing,Jackets,1173.0,1313.43
915,PROD00915,Home & Kitchen Decor 915,Home & Kitchen,Decor,7648.0,9552.17
916,PROD00916,Clothing Jeans 916,Clothing,Jeans,1473.0,1785.48
917,PROD00917,Home & Kitchen Appliances 917,Home & Kitchen,Appliances,5910.0,6733.19
918,PROD00918,Furniture Chairs 918,Furniture,Chairs,11846.0,17646.84
919,PROD00919,Home & Kitchen Decor 919,Home & Kitchen,Decor,2507.0,3488.54
920,PROD00920,Electronics Laptops 920,Electronics,Laptops,123793.0,146639.77
921,PROD00921,Home & Kitchen Appliances 921,Home & Kitchen,Appliances,4268.0,5991.41
922,PROD00922,Clothing T-Shirts 922,Clothing,T-Shirts,2310.0,3272.34
923,PROD00923,Electronics Audio 923,Electronics,Audio,140853.0,177665.5
924,PROD00924,Electronics Laptops 924,Electronics,Laptops,58531.0,84874.18
925,PROD00925,Furniture Chairs 925,Furniture,Chairs,10175.0,11327.1
926,PROD00926,Electronics Audio 926,Electronics,Audio,60195.0,72811.33
927,PROD00927,Home & Kitchen Appliances 927,Home & Kitchen,Appliances,3551.0,4808.64
928,PROD00928,Electronics Mobiles 928,Electronics,Mobiles,71422.0,89205.13
929,PROD00929,Home & Kitchen Cookware 929,Home & Kitchen,Cookware,7430.0,9583.46
930,PROD00930,Clothing Jeans 930,Clothing,Jeans,869.0,1247.07
931,PROD00931,Clothing Jackets 931,Clothing,Jackets,570.0,692.0
932,PROD00932,Home & Kitchen Cookware 932,Home & Kitchen,Cookware,1634.0,2355.46
933,PROD00933,Furniture Chairs 933,Furniture,Chairs,23213.0,27624.51
934,PROD00934,Furniture Tables 934,Furniture,Tables,23351.0,29511.06
935,PROD00935,Electronics Mobiles 935,Electronics,Mobiles,132281.0,193739.57
936,PROD00936,Furniture Storage 936,Furniture,Storage,2277.0,2708.51
937,PROD00937,Clothing Jackets 937,Clothing,Jackets,2832.0,3427.15
938,PROD00938,Home & Kitchen Decor 938,Home & Kitchen,Decor,4060.0,4875.25
939,PROD00939,Home & Kitchen Decor 939,Home & Kitchen,Decor,5847.0,7649.37
940,PROD00940,Home & Kitchen Appliances 940,Home & Kitchen,Appliances,1138.0,1255.14
941,PROD00941,Clothing Jackets 941,Clothing,Jackets,2851.0,3813.24
942,PROD00942,Clothing Jeans 942,Clothing,Jeans,642.0,829.91
943,PROD00943,Clothing Jeans 943,Clothing,Jeans,2823.0,3472.44
944,PROD00944,Clothing Jeans 944,Clothing,Jeans,2887.0,3996.87
945,PROD00945,Clothing T-Shirts 945,Clothing,T-Shirts,814.0,1063.83
946,PROD00946,Furniture Chairs 946,Furniture,Chairs,21661.0,27328.37
947,PROD00947,Clothing Jackets 947,Clothing,Jackets,773.0,1073.32
948,PROD00948,Home & Kitchen Decor 948,Home & Kitchen,Decor,2425.0,3547.2
949,PROD00949,Home & Kitchen Decor 949,Home & Kitchen,Decor,6335.0,7058.0
950,PROD00950,Furniture Tables 950,Furniture,Tables,9286.0,12763.86
951,PROD00951,Home & Kitchen Appliances 951,Home & Kitchen,Appliances,3236.0,4216.27
952,PROD00952,Furniture Storage 952,Furniture,Storage,20292.0,23791.44
953,PROD00953,Electronics Accessories 953,Electronics,Accessories,41539.0,58003.71
954,PROD00954,Furniture Storage 954,Furniture,Storage,12998.0,17700.34
955,PROD00955,Furniture Tables 955,Furniture,Tables,9318.0,13023.62
956,PROD00956,Clothing Jeans 956,Clothing,Jeans,1557.0,1944.18
957,PROD00957,Clothing Jeans 957,Clothing,Jeans,682.0,878.56
958,PROD00958,Electronics Accessories 958,Electronics,Accessories,58998.0,76708.67
959,PROD00959,Home & Kitchen Appliances 959,Home & Kitchen,Appliances,2744.0,3471.83
960,PROD00960,Furniture Chairs 960,Furniture,Chairs,8563.0,10593.01
961,PROD00961,Home & Kitchen Cookware 961,Home & Kitchen,Cookware,2891.0,4177.37
962,PROD00962,Furniture Chairs 962,Furniture,Chairs,17977.0,22166.57
963,PROD00963,Furniture Tables 963,Furniture,Tables,22791.0,25598.98
964,PROD00964,Home & Kitchen Decor 964,Home & Kitchen,Decor,2015.0,2830.02
965,PROD00965,Furniture Storage 965,Furniture,Storage,7191.0,9318.32
966,PROD00966,Electronics Laptops 966,Electronics,Laptops,121694.0,164700.05
967,PROD00967,Home & Kitchen Decor 967,Home & Kitchen,Decor,4210.0,5276.5
968,PROD00968,Electronics Laptops 968,Electronics,Laptops,105806.0,156595.78
969,PROD00969,Clothing Jackets 969,Clothing,Jackets,980.0,1085.02
970,PROD00970,Electronics Laptops 970,Electronics,Laptops,67314.0,92718.97
971,PROD00971,Clothing Jeans 971,Clothing,Jeans,728.0,830.71
972,PROD00972,Clothing T-Shirts 972,Clothing,T-Shirts,467.0,667.59
973,PROD00973,Clothing Jeans 973,Clothing,Jeans,2067.0,2875.47
974,PROD00974,Clothing Jeans 974,Clothing,Jeans,748.0,925.35
975,PROD00975,Home & Kitchen Decor 975,Home & Kitchen,Decor,6444.0,7574.09
976,PROD00976,Home & Kitchen Cookware 976,Home & Kitchen,Cookware,2171.0,2582.9
977,PROD00977,Furniture Chairs 977,Furniture,Chairs,2718.0,3630.91
978,PROD00978,Furniture Chairs 978,Furniture,Chairs,14012.0,19398.83
979,PROD00979,Electronics Accessories 979,Electronics,Accessories,75053.0,105712.14
980,PROD00980,Electronics Mobiles 980,Electronics,Mobiles,36341.0,49475.62
981,PROD00981,Electronics Mobiles 981,Electronics,Mobiles,38353.0,48582.14
982,PROD00982,Home & Kitchen Cookware 982,Home & Kitchen,Cookware,4783.0,5744.84
983,PROD00983,Furniture Chairs 983,Furniture,Chairs,24780.0,34055.06
984,PROD00984,Electronics Audio 984,Electronics,Audio,118328.0,161478.18
985,PROD00985,Clothing Jackets 985,Clothing,Jackets,2680.0,3699.18
986,PROD00986,Home & Kitchen Cookware 986,Home & Kitchen,Cookware,4490.0,6229.9
987,PROD00987,Electronics Audio 987,Electronics,Audio,37887.0,53568.58
988,PROD00988,Home & Kitchen Cookware 988,Home & Kitchen,Cookware,5288.0,6239.31
989,PROD00989,Clothing Jackets 989,Clothing,Jackets,1026.0,1275.49
990,PROD00990,Home & Kitchen Decor 990,Home & Kitchen,Decor,1613.0,1799.72
991,PROD00991,Home & Kitchen Cookware 991,Home & Kitchen,Cookware,5937.0,8746.68
992,PROD00992,Clothing T-Shirts 992,Clothing,T-Shirts,211.0,233.18
993,PROD00993,Electronics Mobiles 993,Electronics,Mobiles,137526.0,159483.1
994,PROD00994,Electronics Mobiles 994,Electronics,Mobiles,34552.0,50511.97
995,PROD00995,Furniture Tables 995,Furniture,Tables,11700.0,14106.11
996,PROD00996,Electronics Mobiles 996,Electronics,Mobiles,53797.0,77987.15
997,PROD00997,Clothing Jeans 997,Clothing,Jeans,2972.0,3640.95
998,PROD00998,Electronics Mobiles 998,Electronics,Mobiles,20029.0,22109.39
999,PROD00999,Furniture Storage 999,Furniture,Storage,23207.0,27110.53
1000,PROD01000,Clothing Jeans 1000,Clothing,Jeans,2746.0,3315.31
1001,PROD01001,Electronics Audio 1001,Electronics,Audio,97842.0,114783.12
1002,PROD01002,Home & Kitchen Decor 1002,Home & Kitchen,Decor,4039.0,4882.07
1003,PROD01003,Home & Kitchen Appliances 1003,Home & Kitchen,Appliances,7268.0,9385.15
1004,PROD01004,Home & Kitchen Appliances 1004,Home & Kitchen,Appliances,7559.0,10724.44
1005,PROD01005,Electronics Laptops 1005,Electronics,Laptops,23373.0,34887.19
1006,PROD01006,Furniture Chairs 1006,Furniture,Chairs,15632.0,22892.92
1007,PROD01007,Home & Kitchen Appliances 1007,Home & Kitchen,Appliances,5857.0,7469.23
1008,PROD01008,Home & Kitchen Decor 1008,Home & Kitchen,Decor,5308.0,5899.98
1009,PROD01009,Furniture Tables 1009,Furniture,Tables,17994.0,20606.28
1010,PROD01010,Home & Kitchen Decor 1010,Home & Kitchen,Decor,676.0,760.73
1011,PROD01011,Clothing T-Shirts 1011,Clothing,T-Shirts,2976.0,3898.34
1012,PROD01012,Furniture Storage 1012,Furniture,Storage,13085.0,17110.47
1013,PROD01013,Electronics Accessories 1013,Electronics,Accessories,73162.0,94581.78
1014,PROD01014,Home & Kitchen Cookware 1014,Home & Kitchen,Cookware,7173.0,10261.52
1015,PROD01015,Electronics Mobiles 1015,Electronics,Mobiles,49137.0,63987.53
1016,PROD01016,Home & Kitchen Decor 1016,Home & Kitchen,Decor,7422.0,8655.25
1017,PROD01017,Home & Kitchen Decor 1017,Home & Kitchen,Decor,2273.0,2801.15
1018,PROD01018,Clothing T-Shirts 1018,Clothing,T-Shirts,2276.0,2706.35
1019,PROD01019,Home & Kitchen Decor 1019,Home & Kitchen,Decor,6993.0,8349.64
1020,PROD01020,Home & Kitchen Decor 1020,Home & Kitchen,Decor,6863.0,9122.4
1021,PROD01021,Electronics Accessories 1021,Electronics,Accessories,125196.0,153543.46
1022,PROD01022,Home & Kitchen Appliances 1022,Home & Kitchen,Appliances,5652.0,6257.37
1023,PROD01023,Home & Kitchen Decor 1023,Home & Kitchen,Decor,593.0,784.45
