customer_id,total_revenue,total_orders,total_profit,customer_name,Segment,CLV_realized,expected_lifespan,CLV_projected
4340,243414.43,8,25091.39,Cust4340,Potential Loyalists,25091.39,3,75274.17
4341,256197.62,10,44706.92,Cust4341,Potential Loyalists,44706.92,3,134120.76
4342,65853.47,3,14813.38,Cust4342,Lost / Churn,14813.38,0,0.0
4343,187892.88,5,22536.77,Cust4343,At Risk,22536.77,2,45073.54
4344,57053.54,4,11713.36,Cust4344,Hibernating,11713.36,1,11713.36
4345,124641.25,4,22394.75,Cust4345,Hibernating,22394.75,1,22394.75
4346,169227.57,10,24141.99,Cust4346,Potential Loyalists,24141.99,3,72425.97
4347,74987.19,6,17067.28,Cust4347,At Risk,17067.28,2,34134.56
4348,168348.18,10,27965.52,Cust4348,Loyal Customers,27965.52,4,111862.08
4349,71773.45,7,12832.21,Cust4349,At Risk,12832.21,2,25664.42
4350,257821.59,6,39890.3,Cust4350,At Risk,39890.3,2,79780.6
4351,42968.34,4,5500.72,Cust4351,Lost / Churn,5500.72,0,0.0
4352,44119.93,3,4608.06,Cust4352,Lost / Churn,4608.06,0,0.0
4353,95216.32,2,21068.29,Cust4353,Hibernating,21068.29,1,21068.29
4354,215111.8,9,37454.5,Cust4354,Potential Loyalists,37454.5,3,112363.5
4355,381898.48,18,70544.78,Cust4355,Champions,70544.78,5,352723.9
4356,164424.87,6,42147.06,Cust4356,At Risk,42147.06,2,84294.12
4357,67358.63,7,7617.15,Cust4357,Hibernating,7617.15,1,7617.15
4358,59232.29,11,7544.31,Cust4358,At Risk,7544.31,2,15088.62
4359,359671.71,11,67624.92,Cust4359,Champions,67624.92,5,338124.6
4360,80175.26,8,19631.26,Cust4360,Hibernating,19631.26,1,19631.26
4361,257203.52,8,52474.31,Cust4361,Loyal Customers,52474.31,4,209897.24
4362,237106.87,11,28799.2,Cust4362,Champions,28799.2,5,143996.0
4363,36742.55,2,6275.53,Cust4363,Lost / Churn,6275.53,0,0.0
4364,34883.66,6,5960.34,Cust4364,At Risk,5960.34,2,11920.68
4365,161730.8,7,30465.57,Cust4365,At Risk,30465.57,2,60931.14
4366,104632.58,6,16623.69,Cust4366,Hibernating,16623.69,1,16623.69
4367,224992.82,6,43192.21,Cust4367,At Risk,43192.21,2,86384.42
4368,16204.08,4,3272.69,Cust4368,Hibernating,3272.69,1,3272.69
4369,8686.75,3,983.67,Cust4369,Hibernating,983.67,1,983.67
4370,166157.96,10,28376.72,Cust4370,At Risk,28376.72,2,56753.44
4371,133329.0,8,22481.48,Cust4371,Loyal Customers,22481.48,4,89925.92
4372,249889.09,9,33310.27,Cust4372,Potential Loyalists,33310.27,3,99930.81
4373,233073.61,10,33052.94,Cust4373,Potential Loyalists,33052.94,3,99158.82
4374,147945.75,7,30105.6,Cust4374,At Risk,30105.6,2,60211.2
4375,179324.84,7,38077.55,Cust4375,At Risk,38077.55,2,76155.1
4376,142317.39,6,22319.18,Cust4376,At Risk,22319.18,2,44638.36
4377,153846.54,13,19746.91,Cust4377,Loyal Customers,19746.91,4,78987.64
4378,229207.72,8,47909.28,Cust4378,Loyal Customers,47909.28,4,191637.12
4379,51361.83,4,3509.47,Cust4379,Lost / Churn,3509.47,0,0.0
4380,113075.93,6,14410.02,Cust4380,At Risk,14410.02,2,28820.04
4381,185424.83,5,41388.58,Cust4381,Loyal Customers,41388.58,4,165554.32
4382,239785.55,8,40224.58,Cust4382,Potential Loyalists,40224.58,3,120673.74
4383,91636.14,7,7604.57,Cust4383,At Risk,7604.57,2,15209.14
4384,228561.83,5,42926.67,Cust4384,Hibernating,42926.67,1,42926.67
4385,103341.61,9,22850.85,Cust4385,At Risk,22850.85,2,45701.7
4386,137712.04,5,19206.1,Cust4386,Hibernating,19206.1,1,19206.1
4387,209520.62,8,34182.84,Cust4387,Potential Loyalists,34182.84,3,102548.52
4388,2555.43,1,374.13,Cust4388,Hibernating,374.13,1,374.13
4389,149898.38,8,18450.31,Cust4389,At Risk,18450.31,2,36900.62
4390,104828.17,7,22042.87,Cust4390,Hibernating,22042.87,1,22042.87
4391,33671.7,5,3239.71,Cust4391,Hibernating,3239.71,1,3239.71
4392,138986.05,9,22633.29,Cust4392,Loyal Customers,22633.29,4,90533.16
4393,277550.96,11,57122.57,Cust4393,Champions,57122.57,5,285612.85
4394,91572.18,6,17262.26,Cust4394,Hibernating,17262.26,1,17262.26
4395,255399.08,9,58040.36,Cust4395,Potential Loyalists,58040.36,3,174121.08
4396,245535.18,14,43532.42,Cust4396,Potential Loyalists,43532.42,3,130597.26
4397,133947.24,6,33827.06,Cust4397,At Risk,33827.06,2,67654.12
4398,153404.9,10,31613.69,Cust4398,Loyal Customers,31613.69,4,126454.76
4399,16722.3,3,2809.25,Cust4399,Lost / Churn,2809.25,0,0.0
4400,128175.05,8,25498.58,Cust4400,At Risk,25498.58,2,50997.16
4401,126860.99,9,25453.26,Cust4401,Loyal Customers,25453.26,4,101813.04
4402,32159.86,8,5158.84,Cust4402,At Risk,5158.84,2,10317.68
4403,79044.5,4,13531.32,Cust4403,Lost / Churn,13531.32,0,0.0
4404,227754.63,11,28875.3,Cust4404,Potential Loyalists,28875.3,3,86625.9
4405,196013.69,7,33556.06,Cust4405,At Risk,33556.06,2,67112.12
4406,98186.0,7,10440.87,Cust4406,At Risk,10440.87,2,20881.74
4407,35246.59,5,2585.91,Cust4407,Lost / Churn,2585.91,0,0.0
4408,125840.36,6,25568.76,Cust4408,At Risk,25568.76,2,51137.52
4409,123244.93,5,22461.0,Cust4409,Hibernating,22461.0,1,22461.0
4410,179418.35,8,38658.06,Cust4410,At Risk,38658.06,2,77316.12
4411,53675.02,3,7560.59,Cust4411,Hibernating,7560.59,1,7560.59
4412,180101.88,5,35667.55,Cust4412,Hibernating,35667.55,1,35667.55
4413,259107.51,8,57523.78,Cust4413,Potential Loyalists,57523.78,3,172571.34
4414,122585.27,7,15391.83,Cust4414,At Risk,15391.83,2,30783.66
4415,117463.34,6,25301.24,Cust4415,Hibernating,25301.24,1,25301.24
4416,160071.11,7,24877.57,Cust4416,At Risk,24877.57,2,49755.14
4417,151416.33,7,27296.04,Cust4417,At Risk,27296.04,2,54592.08
4418,177148.58,6,35123.41,Cust4418,At Risk,35123.41,2,70246.82
4419,179036.14,7,22524.4,Cust4419,At Risk,22524.4,2,45048.8
4420,175223.05,5,40274.56,Cust4420,At Risk,40274.56,2,80549.12
4421,432576.85,15,70059.59,Cust4421,Champions,70059.59,5,350297.95
4422,140650.72,8,23924.78,Cust4422,At Risk,23924.78,2,47849.56
4423,179975.06,7,30321.87,Cust4423,At Risk,30321.87,2,60643.74
4424,256858.18,10,65326.92,Cust4424,Champions,65326.92,5,326634.6
4425,308196.93,13,52232.07,Cust4425,Champions,52232.07,5,261160.35
4426,121084.02,9,15800.98,Cust4426,Loyal Customers,15800.98,4,63203.92
4427,211453.9,10,21882.87,Cust4427,Loyal Customers,21882.87,4,87531.48
4428,82773.5,5,12313.17,Cust4428,At Risk,12313.17,2,24626.34
4429,172458.83,10,24898.93,Cust4429,Loyal Customers,24898.93,4,99595.72
4430,244142.52,9,29942.97,Cust4430,Potential Loyalists,29942.97,3,89828.91
4431,97391.59,5,7191.92,Cust4431,At Risk,7191.92,2,14383.84
4432,136428.94,5,22754.62,Cust4432,Hibernating,22754.62,1,22754.62
4433,110833.06,4,23539.79,Cust4433,Lost / Churn,23539.79,0,0.0
4434,281595.58,8,59825.2,Cust4434,At Risk,59825.2,2,119650.4
4435,305214.4,9,58984.7,Cust4435,Champions,58984.7,5,294923.5
4436,175046.68,8,24535.17,Cust4436,At Risk,24535.17,2,49070.34
4437,96112.33,5,8080.06,Cust4437,Lost / Churn,8080.06,0,0.0
4438,133543.32,6,26966.83,Cust4438,Loyal Customers,26966.83,4,107867.32
4439,214199.57,10,42278.03,Cust4439,Loyal Customers,42278.03,4,169112.12
4440,299137.45,7,59534.67,Cust4440,Loyal Customers,59534.67,4,238138.68
4441,95126.33,6,20196.1,Cust4441,Hibernating,20196.1,1,20196.1
4442,45347.62,5,7845.14,Cust4442,Lost / Churn,7845.14,0,0.0
4443,133732.15,10,25163.87,Cust4443,At Risk,25163.87,2,50327.74
4444,56645.31,4,11245.22,Cust4444,Lost / Churn,11245.22,0,0.0
4445,68830.56,5,13573.35,Cust4445,Lost / Churn,13573.35,0,0.0
4446,175424.4,8,22570.25,Cust4446,Loyal Customers,22570.25,4,90281.0
4447,287457.63,11,47079.42,Cust4447,Champions,47079.42,5,235397.1
4448,17096.69,4,2886.31,Cust4448,Lost / Churn,2886.31,0,0.0
4449,119390.99,5,16871.89,Cust4449,Lost / Churn,16871.89,0,0.0
4450,125679.07,4,22311.85,Cust4450,Hibernating,22311.85,1,22311.85
4451,141988.89,6,26800.4,Cust4451,At Risk,26800.4,2,53600.8
4452,249826.56,9,40310.69,Cust4452,Potential Loyalists,40310.69,3,120932.07
4453,241799.34,14,49771.61,Cust4453,Champions,49771.61,5,248858.05
4454,85546.43,8,17108.27,Cust4454,At Risk,17108.27,2,34216.54
4455,99474.07,7,7045.26,Cust4455,Hibernating,7045.26,1,7045.26
4456,227410.01,11,46109.01,Cust4456,Potential Loyalists,46109.01,3,138327.03
4457,81232.53,6,14143.59,Cust4457,Lost / Churn,14143.59,0,0.0
4458,313988.82,10,58262.08,Cust4458,Champions,58262.08,5,291310.4
4459,183829.1,8,17849.98,Cust4459,Loyal Customers,17849.98,4,71399.92
4460,185303.29,7,28180.54,Cust4460,At Risk,28180.54,2,56361.08
4461,157946.02,9,20802.75,Cust4461,Loyal Customers,20802.75,4,83211.0
4462,162819.93,6,31111.06,Cust4462,At Risk,31111.06,2,62222.12
4463,146478.64,6,16347.53,Cust4463,Loyal Customers,16347.53,4,65390.12
4464,84490.7,3,8390.95,Cust4464,Hibernating,8390.95,1,8390.95
4465,125070.64,6,10908.86,Cust4465,Hibernating,10908.86,1,10908.86
4466,88849.44,8,13771.71,Cust4466,Hibernating,13771.71,1,13771.71
4467,157279.57,10,25682.52,Cust4467,Potential Loyalists,25682.52,3,77047.56
4468,98963.32,7,21139.25,Cust4468,Hibernating,21139.25,1,21139.25
4469,25575.55,7,4729.12,Cust4469,Hibernating,4729.12,1,4729.12
4470,255731.04,10,54984.68,Cust4470,Champions,54984.68,5,274923.4
4471,43835.86,4,6950.56,Cust4471,Hibernating,6950.56,1,6950.56
4472,385641.98,11,72897.86,Cust4472,Potential Loyalists,72897.86,3,218693.58
4473,120154.12,5,16579.04,Cust4473,At Risk,16579.04,2,33158.08
4474,92918.67,5,17765.63,Cust4474,At Risk,17765.63,2,35531.26
4475,128508.12,7,25297.92,Cust4475,At Risk,25297.92,2,50595.84
4476,220835.42,8,42957.0,Cust4476,At Risk,42957.0,2,85914.0
4477,173412.22,7,33321.27,Cust4477,Loyal Customers,33321.27,4,133285.08
4478,318465.32,11,78898.69,Cust4478,Champions,78898.69,5,394493.45
4479,176208.87,9,13335.48,Cust4479,Loyal Customers,13335.48,4,53341.92
4480,182069.18,9,27732.0,Cust4480,At Risk,27732.0,2,55464.0
4481,143453.32,8,13079.27,Cust4481,At Risk,13079.27,2,26158.54
4482,195556.29,5,30538.83,Cust4482,At Risk,30538.83,2,61077.66
4483,184330.46,12,28447.28,Cust4483,Potential Loyalists,28447.28,3,85341.84
4484,228581.0,7,40524.7,Cust4484,Loyal Customers,40524.7,4,162098.8
4485,97333.09,7,12476.42,Cust4485,At Risk,12476.42,2,24952.84
4486,135423.39,9,20098.67,Cust4486,Loyal Customers,20098.67,4,80394.68
4487,46004.72,5,8046.12,Cust4487,At Risk,8046.12,2,16092.24
4488,142869.98,8,34990.41,Cust4488,Loyal Customers,34990.41,4,139961.64
4489,242217.73,7,47477.02,Cust4489,At Risk,47477.02,2,94954.04
4490,93070.72,9,14438.5,Cust4490,Loyal Customers,14438.5,4,57754.0
4491,346745.0,14,51496.49,Cust4491,Champions,51496.49,5,257482.45
4492,166274.21,6,23098.76,Cust4492,At Risk,23098.76,2,46197.52
4493,298514.47,8,45106.26,Cust4493,Potential Loyalists,45106.26,3,135318.78
4494,108513.05,8,11054.36,Cust4494,At Risk,11054.36,2,22108.72
4495,249879.45,12,36134.97,Cust4495,Champions,36134.97,5,180674.85
4496,91629.55,3,3589.85,Cust4496,At Risk,3589.85,2,7179.7
4497,103209.54,9,13438.71,Cust4497,Loyal Customers,13438.71,4,53754.84
4498,33247.16,4,6357.18,Cust4498,Hibernating,6357.18,1,6357.18
4499,152369.64,8,30452.79,Cust4499,At Risk,30452.79,2,60905.58
4500,67250.99,4,13484.1,Cust4500,At Risk,13484.1,2,26968.2
4501,253530.5,10,38662.63,Cust4501,Potential Loyalists,38662.63,3,115987.89
4502,163342.46,7,25372.77,Cust4502,At Risk,25372.77,2,50745.54
4503,271599.9,7,68228.87,Cust4503,At Risk,68228.87,2,136457.74
4504,110259.38,7,14807.92,Cust4504,At Risk,14807.92,2,29615.84
4505,180931.26,10,38520.12,Cust4505,Potential Loyalists,38520.12,3,115560.36
4506,316227.35,11,39096.42,Cust4506,Potential Loyalists,39096.42,3,117289.26
4507,64826.11,3,5655.71,Cust4507,Lost / Churn,5655.71,0,0.0
4508,373960.99,8,62924.12,Cust4508,Champions,62924.12,5,314620.6
4509,93598.36,5,15591.49,Cust4509,Lost / Churn,15591.49,0,0.0
4510,478274.08,12,93915.29,Cust4510,Champions,93915.29,5,469576.45
4511,204736.36,11,37174.65,Cust4511,Champions,37174.65,5,185873.25
4512,265113.27,12,56617.27,Cust4512,Champions,56617.27,5,283086.35
4513,318039.86,9,52403.35,Cust4513,Champions,52403.35,5,262016.75
4514,142378.19,9,29559.7,Cust4514,At Risk,29559.7,2,59119.4
4515,67102.94,4,16560.41,Cust4515,Hibernating,16560.41,1,16560.41
4516,174355.95,8,21063.01,Cust4516,At Risk,21063.01,2,42126.02
4517,48274.89,8,7342.67,Cust4517,Hibernating,7342.67,1,7342.67
4518,96987.66,7,13201.56,Cust4518,Hibernating,13201.56,1,13201.56
4519,235932.25,8,53449.15,Cust4519,Potential Loyalists,53449.15,3,160347.45
4520,107879.94,5,20419.0,Cust4520,Lost / Churn,20419.0,0,0.0
4521,119046.04,4,24670.3,Cust4521,Lost / Churn,24670.3,0,0.0
4522,201628.33,12,30427.89,Cust4522,Champions,30427.89,5,152139.45
4523,45944.47,3,11849.41,Cust4523,Lost / Churn,11849.41,0,0.0
4524,44977.7,5,6792.5,Cust4524,Hibernating,6792.5,1,6792.5
4525,190143.68,8,31625.19,Cust4525,Loyal Customers,31625.19,4,126500.76
4526,234879.36,6,45813.14,Cust4526,At Risk,45813.14,2,91626.28
4527,79952.23,4,15760.32,Cust4527,Hibernating,15760.32,1,15760.32
4528,21123.29,1,5227.92,Cust4528,Lost / Churn,5227.92,0,0.0
4529,146804.05,10,26151.42,Cust4529,At Risk,26151.42,2,52302.84
4530,379997.41,13,64505.63,Cust4530,Champions,64505.63,5,322528.15
4531,281666.49,7,37423.08,Cust4531,Loyal Customers,37423.08,4,149692.32
4532,173458.57,10,16472.66,Cust4532,Potential Loyalists,16472.66,3,49417.98
4533,254602.05,10,45403.77,Cust4533,Champions,45403.77,5,227018.85
4534,200265.8,6,34255.4,Cust4534,Loyal Customers,34255.4,4,137021.6
4535,167243.53,10,33270.36,Cust4535,Potential Loyalists,33270.36,3,99811.08
4536,108130.31,6,9781.55,Cust4536,Hibernating,9781.55,1,9781.55
4537,163253.13,10,32308.1,Cust4537,At Risk,32308.1,2,64616.2
4538,236818.17,11,43923.81,Cust4538,Champions,43923.81,5,219619.05
4539,151642.13,4,24869.15,Cust4539,Hibernating,24869.15,1,24869.15
4540,182790.64,11,33778.33,Cust4540,Potential Loyalists,33778.33,3,101334.99
4541,195050.98,13,35023.41,Cust4541,Champions,35023.41,5,175117.05
4542,48528.2,3,7935.7,Cust4542,Lost / Churn,7935.7,0,0.0
4543,191516.37,7,40058.23,Cust4543,At Risk,40058.23,2,80116.46
4544,199215.15,10,31301.58,Cust4544,Potential Loyalists,31301.58,3,93904.74
4545,271029.77,9,50748.51,Cust4545,Champions,50748.51,5,253742.55
4546,285448.74,11,47416.36,Cust4546,Champions,47416.36,5,237081.8
4547,238372.13,8,40962.57,Cust4547,Champions,40962.57,5,204812.85
4548,167157.12,7,26419.84,Cust4548,At Risk,26419.84,2,52839.68
4549,127870.91,6,24888.38,Cust4549,At Risk,24888.38,2,49776.76
4550,124410.58,7,19976.86,Cust4550,Hibernating,19976.86,1,19976.86
4551,158021.43,8,26466.47,Cust4551,Loyal Customers,26466.47,4,105865.88
4552,207819.79,8,44931.39,Cust4552,Loyal Customers,44931.39,4,179725.56
4553,259955.46,9,47641.66,Cust4553,Champions,47641.66,5,238208.3
4554,315801.13,8,69671.38,Cust4554,Loyal Customers,69671.38,4,278685.52
4555,76404.95,7,13722.06,Cust4555,At Risk,13722.06,2,27444.12
4556,97582.36,9,16499.32,Cust4556,At Risk,16499.32,2,32998.64
4557,281570.73,9,48405.82,Cust4557,Champions,48405.82,5,242029.1
4558,211912.4,11,22308.7,Cust4558,Champions,22308.7,5,111543.5
4559,149766.71,7,28814.21,Cust4559,At Risk,28814.21,2,57628.42
4560,331487.74,13,69605.04,Cust4560,Champions,69605.04,5,348025.2
4561,80815.77,8,19954.88,Cust4561,At Risk,19954.88,2,39909.76
4562,89810.92,8,11762.11,Cust4562,At Risk,11762.11,2,23524.22
4563,395595.59,11,67358.21,Cust4563,Champions,67358.21,5,336791.05
4564,194467.23,9,28882.37,Cust4564,Champions,28882.37,5,144411.85
4565,244064.09,4,28472.17,Cust4565,At Risk,28472.17,2,56944.34
4566,204559.6,9,40788.97,Cust4566,Potential Loyalists,40788.97,3,122366.91
4567,198878.34,10,40863.17,Cust4567,Champions,40863.17,5,204315.85
4568,92686.6,4,18258.49,Cust4568,At Risk,18258.49,2,36516.98
4569,134209.26,6,22241.13,Cust4569,Hibernating,22241.13,1,22241.13
4570,223171.7,10,40565.95,Cust4570,Potential Loyalists,40565.95,3,121697.85
4571,59458.8,5,6041.16,Cust4571,Hibernating,6041.16,1,6041.16
4572,46145.63,6,7948.05,Cust4572,Hibernating,7948.05,1,7948.05
4573,206367.92,6,41817.9,Cust4573,Loyal Customers,41817.9,4,167271.6
4574,188960.33,13,38833.67,Cust4574,Potential Loyalists,38833.67,3,116501.01
4575,104376.93,7,8299.34,Cust4575,Hibernating,8299.34,1,8299.34
4576,56658.32,5,3620.34,Cust4576,Hibernating,3620.34,1,3620.34
4577,303736.65,13,66734.45,Cust4577,Champions,66734.45,5,333672.25
4578,183743.87,7,35093.81,Cust4578,At Risk,35093.81,2,70187.62
4579,33886.39,4,5006.56,Cust4579,Lost / Churn,5006.56,0,0.0
4580,122578.94,8,20486.16,Cust4580,At Risk,20486.16,2,40972.32
4581,128131.16,7,16877.15,Cust4581,At Risk,16877.15,2,33754.3
4582,150732.24,7,24147.5,Cust4582,Loyal Customers,24147.5,4,96590.0
4583,184728.32,7,34045.24,Cust4583,At Risk,34045.24,2,68090.48
4584,375203.72,10,57853.98,Cust4584,Champions,57853.98,5,289269.9
4585,175806.31,13,34358.65,Cust4585,Loyal Customers,34358.65,4,137434.6
4586,120081.54,8,23722.07,Cust4586,At Risk,23722.07,2,47444.14
4587,120655.23,4,16760.66,Cust4587,At Risk,16760.66,2,33521.32
4588,53023.22,4,10308.48,Cust4588,At Risk,10308.48,2,20616.96
4589,266709.37,9,41918.77,Cust4589,Champions,41918.77,5,209593.85
4590,163869.78,6,30761.86,Cust4590,At Risk,30761.86,2,61523.72
4591,94210.27,10,16250.4,Cust4591,Loyal Customers,16250.4,4,65001.6
4592,103806.01,8,14101.92,Cust4592,At Risk,14101.92,2,28203.84
4593,76857.05,6,15299.42,Cust4593,Lost / Churn,15299.42,0,0.0
4594,67362.09,5,13390.88,Cust4594,Hibernating,13390.88,1,13390.88
4595,54383.77,7,12653.61,Cust4595,At Risk,12653.61,2,25307.22
4596,30082.8,3,5325.55,Cust4596,Lost / Churn,5325.55,0,0.0
4597,335632.06,10,75924.31,Cust4597,Champions,75924.31,5,379621.55
4598,26276.77,3,3927.76,Cust4598,Lost / Churn,3927.76,0,0.0
4599,153078.08,6,20915.48,Cust4599,At Risk,20915.48,2,41830.96
4600,624947.83,15,98064.64,Cust4600,Champions,98064.64,5,490323.2
4601,159743.88,7,27039.29,Cust4601,At Risk,27039.29,2,54078.58
4602,100188.96,5,13264.47,Cust4602,At Risk,13264.47,2,26528.94
4603,350381.47,8,74424.7,Cust4603,At Risk,74424.7,2,148849.4
4604,106466.05,4,14520.86,Cust4604,Hibernating,14520.86,1,14520.86
4605,115234.68,6,16432.91,Cust4605,At Risk,16432.91,2,32865.82
4606,208096.42,6,46783.94,Cust4606,Loyal Customers,46783.94,4,187135.76
4607,105995.68,12,15845.17,Cust4607,Loyal Customers,15845.17,4,63380.68
4608,184770.12,7,29288.19,Cust4608,At Risk,29288.19,2,58576.38
4609,68279.34,6,11349.83,Cust4609,Hibernating,11349.83,1,11349.83
4610,107544.18,5,16870.3,Cust4610,At Risk,16870.3,2,33740.6
4611,310685.23,7,51898.89,Cust4611,At Risk,51898.89,2,103797.78
4612,388760.77,16,59558.49,Cust4612,Champions,59558.49,5,297792.45
4613,183141.83,7,35545.31,Cust4613,Loyal Customers,35545.31,4,142181.24
4614,221323.69,5,41400.1,Cust4614,At Risk,41400.1,2,82800.2
4615,45514.48,4,13316.36,Cust4615,Lost / Churn,13316.36,0,0.0
4616,73084.74,2,17852.46,Cust4616,Lost / Churn,17852.46,0,0.0
4617,245466.44,11,49910.67,Cust4617,Champions,49910.67,5,249553.35
4618,100970.55,6,16653.63,Cust4618,At Risk,16653.63,2,33307.26
4619,171746.02,11,28782.94,Cust4619,Potential Loyalists,28782.94,3,86348.82
4620,159492.87,8,32510.45,Cust4620,Loyal Customers,32510.45,4,130041.8
4621,370872.53,8,62993.57,Cust4621,Loyal Customers,62993.57,4,251974.28
4622,195009.46,8,32671.89,Cust4622,Loyal Customers,32671.89,4,130687.56
4623,191433.35,9,41779.78,Cust4623,Potential Loyalists,41779.78,3,125339.34
4624,155864.04,8,24515.86,Cust4624,Loyal Customers,24515.86,4,98063.44
4625,283241.76,12,50058.69,Cust4625,Champions,50058.69,5,250293.45
4626,246221.89,6,44330.69,Cust4626,Potential Loyalists,44330.69,3,132992.07
4627,136095.05,8,21383.99,Cust4627,Loyal Customers,21383.99,4,85535.96
4628,64875.1,6,9673.84,Cust4628,Hibernating,9673.84,1,9673.84
4629,103295.28,5,20489.69,Cust4629,At Risk,20489.69,2,40979.38
4630,64120.46,3,15780.63,Cust4630,At Risk,15780.63,2,31561.26
4631,165533.8,7,30713.91,Cust4631,At Risk,30713.91,2,61427.82
4632,255106.32,10,54218.58,Cust4632,Champions,54218.58,5,271092.9
4633,184102.03,11,31235.91,Cust4633,Potential Loyalists,31235.91,3,93707.73
4634,145002.52,10,19223.09,Cust4634,Potential Loyalists,19223.09,3,57669.27
4635,203696.79,6,33994.95,Cust4635,At Risk,33994.95,2,67989.9
4636,173119.16,8,34369.99,Cust4636,Loyal Customers,34369.99,4,137479.96
4637,150549.52,8,30250.44,Cust4637,At Risk,30250.44,2,60500.88
4638,113865.22,5,18570.82,Cust4638,Lost / Churn,18570.82,0,0.0
4639,229158.96,7,40064.7,Cust4639,Loyal Customers,40064.7,4,160258.8
4640,205842.24,13,33506.83,Cust4640,Champions,33506.83,5,167534.15
4641,64901.52,6,13373.4,Cust4641,Lost / Churn,13373.4,0,0.0
4642,194520.03,6,43104.38,Cust4642,Loyal Customers,43104.38,4,172417.52
4643,121059.14,7,15827.2,Cust4643,At Risk,15827.2,2,31654.4
4644,102770.56,7,14385.67,Cust4644,Hibernating,14385.67,1,14385.67
4645,253624.33,9,32921.77,Cust4645,Potential Loyalists,32921.77,3,98765.31
4646,235612.01,10,40689.58,Cust4646,Potential Loyalists,40689.58,3,122068.74
4647,122295.29,10,14779.31,Cust4647,At Risk,14779.31,2,29558.62
4648,179936.76,8,33692.04,Cust4648,At Risk,33692.04,2,67384.08
4649,144556.03,6,17719.93,Cust4649,At Risk,17719.93,2,35439.86
4650,247580.7,10,41270.59,Cust4650,Potential Loyalists,41270.59,3,123811.77
4651,255324.93,8,52785.79,Cust4651,Loyal Customers,52785.79,4,211143.16
4652,263957.76,6,52822.17,Cust4652,At Risk,52822.17,2,105644.34
4653,99844.04,6,22517.95,Cust4653,At Risk,22517.95,2,45035.9
4654,181650.94,9,29329.1,Cust4654,Loyal Customers,29329.1,4,117316.4
4655,198136.9,7,35336.83,Cust4655,At Risk,35336.83,2,70673.66
4656,205214.04,9,37704.56,Cust4656,Potential Loyalists,37704.56,3,113113.68
4657,69315.53,5,9879.48,Cust4657,Lost / Churn,9879.48,0,0.0
4658,77190.87,7,11943.88,Cust4658,At Risk,11943.88,2,23887.76
4659,44520.83,5,7082.29,Cust4659,Lost / Churn,7082.29,0,0.0
4660,77409.92,5,19937.09,Cust4660,Lost / Churn,19937.09,0,0.0
4661,219582.88,9,32172.72,Cust4661,Potential Loyalists,32172.72,3,96518.16
4662,393581.77,12,60793.4,Cust4662,Champions,60793.4,5,303967.0
4663,372386.67,12,56300.1,Cust4663,Champions,56300.1,5,281500.5
4664,120151.24,6,31744.71,Cust4664,Hibernating,31744.71,1,31744.71
4665,335472.34,10,59542.33,Cust4665,Potential Loyalists,59542.33,3,178626.99
4666,158446.5,6,23933.05,Cust4666,At Risk,23933.05,2,47866.1
4667,154966.85,7,25690.85,Cust4667,At Risk,25690.85,2,51381.7
4668,81340.93,8,12633.76,Cust4668,Hibernating,12633.76,1,12633.76
4669,169855.97,9,36484.01,Cust4669,At Risk,36484.01,2,72968.02
4670,101114.21,5,14842.89,Cust4670,Hibernating,14842.89,1,14842.89
4671,615682.02,15,98070.58,Cust4671,Champions,98070.58,5,490352.9
4672,87994.95,6,22334.6,Cust4672,At Risk,22334.6,2,44669.2
4673,143451.68,7,7574.57,Cust4673,At Risk,7574.57,2,15149.14
4674,233217.14,7,56893.44,Cust4674,Loyal Customers,56893.44,4,227573.76
4675,79024.36,4,8329.68,Cust4675,Lost / Churn,8329.68,0,0.0
4676,111288.08,6,14709.45,Cust4676,At Risk,14709.45,2,29418.9
4677,197312.11,10,39520.6,Cust4677,Potential Loyalists,39520.6,3,118561.8
4678,88760.77,8,8378.83,Cust4678,At Risk,8378.83,2,16757.66
4679,59042.24,7,8574.57,Cust4679,Hibernating,8574.57,1,8574.57
4680,125841.44,6,21258.19,Cust4680,At Risk,21258.19,2,42516.38
4681,226796.73,8,44102.89,Cust4681,At Risk,44102.89,2,88205.78
4682,266890.56,5,62362.54,Cust4682,At Risk,62362.54,2,124725.08
4683,178226.4,6,41652.97,Cust4683,At Risk,41652.97,2,83305.94
4684,218461.72,9,18716.16,Cust4684,Potential Loyalists,18716.16,3,56148.48
4685,200584.76,10,38227.19,Cust4685,At Risk,38227.19,2,76454.38
4686,108827.69,9,16303.74,Cust4686,Loyal Customers,16303.74,4,65214.96
4687,160842.38,6,18329.89,Cust4687,At Risk,18329.89,2,36659.78
4688,150918.55,8,29210.23,Cust4688,At Risk,29210.23,2,58420.46
4689,222932.16,10,29464.84,Cust4689,Potential Loyalists,29464.84,3,88394.52
4690,57643.57,6,11715.26,Cust4690,Lost / Churn,11715.26,0,0.0
4691,246574.8,7,50188.21,Cust4691,At Risk,50188.21,2,100376.42
4692,228611.15,7,35480.66,Cust4692,Loyal Customers,35480.66,4,141922.64
4693,216256.63,9,23174.21,Cust4693,Champions,23174.21,5,115871.05
4694,31324.9,5,6278.49,Cust4694,Hibernating,6278.49,1,6278.49
4695,33723.48,5,5126.89,Cust4695,Lost / Churn,5126.89,0,0.0
